대시보드품목,조회HS,국가코드,국가,기준월,수출액_USD,전년동월_수출액_USD,YoY_%,MoM_%,수출액_십억달러
선박,8901,SG,싱가포르,2026-07-01,414577930,291149051.0,42.39370816290244,-8.895176921349346,0.41457793
선박,8901,AE,아랍에미리트 연합,2025-01-01,1400000,,,,0.0014
선박,8901,AE,아랍에미리트 연합,2025-03-01,1500,,,-99.89285714285714,1.5e-06
선박,8901,AE,아랍에미리트 연합,2025-05-01,550000,,,36566.66666666667,0.00055
선박,8901,AE,아랍에미리트 연합,2025-06-01,0,,,-100.0,0.0
선박,8901,AE,아랍에미리트 연합,2025-09-01,647235,,,inf,0.000647235
선박,8901,AE,아랍에미리트 연합,2026-01-01,2054654,,,217.45100311324327,0.002054654
선박,8901,AE,아랍에미리트 연합,2026-02-01,140,,,-99.99318620069364,1.4e-07
선박,8901,AE,아랍에미리트 연합,2026-05-01,700000,,,499900.0,0.0007
선박,8901,AE,아랍에미리트 연합,2026-06-01,18257739,,,2508.2484285714286,0.018257739
선박,8901,AE,아랍에미리트 연합,2026-07-01,0,,,-100.0,0.0
선박,8901,GB,영국,2025-01-01,87565870,,,,0.08756587
선박,8901,OM,오만,2026-07-01,17841347,,,,0.017841347
선박,8901,UY,우루과이,2025-07-01,0,,,,0.0
선박,8901,IN,인도,2025-04-01,9879,,,,9.879e-06
선박,8901,IN,인도,2026-03-01,0,,,-100.0,0.0
선박,8901,ID,인도네시아,2025-02-01,6220000,,,,0.00622
선박,8901,ID,인도네시아,2025-04-01,4880,,,-99.92154340836012,4.88e-06
선박,8901,ID,인도네시아,2025-09-01,3000000,,,61375.40983606557,0.003
선박,8901,ID,인도네시아,2025-10-01,19797500,,,559.9166666666667,0.0197975
선박,8901,ID,인도네시아,2026-04-01,7500000,,,-62.116428842025506,0.0075
선박,8901,ID,인도네시아,2026-05-01,48218260,,,542.9101333333333,0.04821826
선박,8901,ID,인도네시아,2026-06-01,3100000,,,-93.57090031867595,0.0031
선박,8901,ID,인도네시아,2026-07-01,650000,,,-79.03225806451613,0.00065
선박,8901,JP,일본,2025-01-01,3880,,,,3.88e-06
선박,8901,JP,일본,2025-02-01,0,,,-100.0,0.0
선박,8901,JP,일본,2025-03-01,0,,,,0.0
선박,8901,JP,일본,2025-04-01,0,,,,0.0
선박,8901,JP,일본,2025-05-01,4300000,,,inf,0.0043
선박,8901,JP,일본,2025-06-01,1602,,,-99.96274418604652,1.602e-06
선박,8901,JP,일본,2025-07-01,9500000,,,592908.7390761548,0.0095
선박,8901,JP,일본,2025-08-01,0,,,-100.0,0.0
선박,8901,JP,일본,2025-09-01,0,,,,0.0
선박,8901,JP,일본,2025-10-01,0,,,,0.0
선박,8901,JP,일본,2025-11-01,5445000,,,inf,0.005445
선박,8901,JP,일본,2025-12-01,0,,,-100.0,0.0
선박,8901,JP,일본,2026-01-01,321,3880.0,-91.72680412371133,inf,3.21e-07
선박,8901,JP,일본,2026-02-01,0,0.0,,-100.0,0.0
선박,8901,JP,일본,2026-03-01,437,0.0,inf,inf,4.37e-07
선박,8901,JP,일본,2026-04-01,6138,0.0,inf,1304.5766590389017,6.138e-06
선박,8901,JP,일본,2026-05-01,452,4300000.0,-99.98948837209302,-92.63603779732811,4.52e-07
선박,8901,JP,일본,2026-06-01,62,1602.0,-96.12983770287141,-86.28318584070797,6.2e-08
선박,8901,JP,일본,2026-07-01,1538628,9500000.0,-83.80391578947368,2481558.064516129,0.001538628
선박,8901,CN,중국,2025-01-01,158000,,,,0.000158
선박,8901,CN,중국,2025-02-01,0,,,-100.0,0.0
선박,8901,CN,중국,2025-03-01,0,,,,0.0
선박,8901,CN,중국,2025-04-01,0,,,,0.0
선박,8901,CN,중국,2025-05-01,13900000,,,inf,0.0139
선박,8901,CN,중국,2025-06-01,0,,,-100.0,0.0
선박,8901,CN,중국,2025-07-01,0,,,,0.0
선박,8901,CN,중국,2025-08-01,0,,,,0.0
선박,8901,CN,중국,2025-09-01,0,,,,0.0
선박,8901,CN,중국,2025-10-01,0,,,,0.0
선박,8901,CN,중국,2025-11-01,13737500,,,inf,0.0137375
선박,8901,CN,중국,2025-12-01,0,,,-100.0,0.0
선박,8901,CN,중국,2026-01-01,40000000,158000.0,25216.455696202534,inf,0.04
선박,8901,CN,중국,2026-02-01,0,0.0,,-100.0,0.0
선박,8901,CN,중국,2026-03-01,0,0.0,,,0.0
선박,8901,CN,중국,2026-04-01,0,0.0,,,0.0
선박,8901,CN,중국,2026-05-01,0,13900000.0,-100.0,,0.0
선박,8901,CN,중국,2026-06-01,0,0.0,,,0.0
선박,8901,CN,중국,2026-07-01,40000000,0.0,inf,inf,0.04
선박,8901,QA,카타르,2025-03-01,0,,,,0.0
선박,8901,KH,캄보디아,2025-04-01,550000,,,,0.00055
선박,8901,CA,캐나다,2025-06-01,22100000,,,,0.0221
선박,8901,CA,캐나다,2025-07-01,7099374,,,-67.87613574660634,0.007099374
선박,8901,CA,캐나다,2026-06-01,0,,,-100.0,0.0
선박,8901,CO,콜롬비아,2025-06-01,39800000,,,,0.0398
선박,8901,HR,크로아티아,2026-06-01,9500000,,,,0.0095
선박,8901,TZ,탄자니아,2025-10-01,4000000,,,,0.004
선박,8901,TH,태국,2025-03-01,1900000,,,,0.0019
선박,8901,TH,태국,2026-02-01,0,,,-100.0,0.0
선박,8901,TH,태국,2026-05-01,1919000,,,inf,0.001919
선박,8901,TH,태국,2026-07-01,187276,,,-90.24095883272538,0.000187276
선박,8901,TR,튀르키예,2025-03-01,260000,,,,0.00026
선박,8901,TR,튀르키예,2025-12-01,1850000,,,611.5384615384615,0.00185
선박,8901,TR,튀르키예,2026-02-01,1270000,,,-31.351351351351354,0.00127
선박,8901,PA,파나마,2025-01-01,62717533,,,,0.062717533
선박,8901,PA,파나마,2025-02-01,65651200,,,4.677586728419314,0.0656512
선박,8901,PA,파나마,2025-03-01,109966033,,,67.50041583398323,0.109966033
선박,8901,PA,파나마,2025-04-01,56974673,,,-48.18884391328366,0.056974673
선박,8901,PA,파나마,2025-05-01,174035670,,,205.4614635524104,0.17403567
선박,8901,PA,파나마,2025-06-01,249636033,,,43.43957936898797,0.249636033
선박,8901,PA,파나마,2025-07-01,92520000,,,-62.93804268232384,0.09252
선박,8901,PA,파나마,2025-08-01,46200000,,,-50.06485084306096,0.0462
선박,8901,PA,파나마,2025-09-01,158570000,,,243.22510822510824,0.15857
선박,8901,PA,파나마,2025-10-01,191783890,,,20.945885098063943,0.19178389
선박,8901,PA,파나마,2025-11-01,48331110,,,-74.79918151623684,0.04833111
선박,8901,PA,파나마,2025-12-01,48331110,,,0.0,0.04833111
선박,8901,PA,파나마,2026-01-01,151867610,62717533.0,142.14538221712257,214.22330254777927,0.15186761
선박,8901,PA,파나마,2026-02-01,151825110,65651200.0,131.26022068141938,-0.027984900796163004,0.15182511
선박,8901,PA,파나마,2026-03-01,160815470,109966033.0,46.241039721783906,5.921523784833749,0.16081547
선박,8901,PA,파나마,2026-05-01,52020000,56974673.0,-8.696272815817652,-67.65236578296852,0.05202
선박,8901,PA,파나마,2026-06-01,71434054,174035670.0,-58.95436033314321,37.320365244136866,0.071434054
선박,8901,PA,파나마,2026-07-01,99422020,249636033.0,-60.1732094500957,39.18014508878356,0.09942202
선박,8901,PK,파키스탄,2025-04-01,19950,,,,1.995e-05
선박,8901,PK,파키스탄,2025-10-01,27241,,,36.546365914786975,2.7241e-05
선박,8901,PK,파키스탄,2026-04-01,1096693,,,3925.8911200029365,0.001096693
선박,8901,PK,파키스탄,2026-06-01,4784,,,-99.56377947155676,4.784e-06
선박,8901,PK,파키스탄,2026-07-01,354141,,,7302.61287625418,0.000354141
선박,8901,PG,파푸아 뉴기니,2025-06-01,750000,,,,0.00075
선박,8901,PG,파푸아 뉴기니,2025-07-01,900000,,,19.999999999999996,0.0009
선박,8901,PE,페루,2025-05-01,0,,,,0.0
선박,8901,FR,프랑스,2025-01-01,252624777,,,,0.252624777
선박,8901,FR,프랑스,2025-03-01,227242741,,,-10.047326434651339,0.227242741
선박,8901,FR,프랑스,2025-04-01,126263617,,,-44.43667751745698,0.126263617
선박,8901,FR,프랑스,2025-05-01,227420325,,,80.11548409863785,0.227420325
선박,8901,FR,프랑스,2025-06-01,342873099,,,50.76625143333165,0.342873099
선박,8901,FR,프랑스,2025-07-01,212983520,,,-37.88269752827708,0.21298352
선박,8901,FR,프랑스,2025-08-01,697599047,,,227.53663147270737,0.697599047
선박,8901,FR,프랑스,2025-09-01,126230955,,,-81.90494159318999,0.126230955
선박,8901,FR,프랑스,2025-10-01,224281843,,,77.67578721083113,0.224281843
선박,8901,FR,프랑스,2025-11-01,443561348,,,97.76961971906036,0.443561348
선박,8901,FR,프랑스,2026-01-01,214900000,,,-51.55123390056971,0.2149
선박,8901,FR,프랑스,2026-04-01,429800000,,,100.0,0.4298
선박,8901,FR,프랑스,2026-07-01,214900000,252624777.0,-14.933126294258937,-50.0,0.2149
선박,8901,PH,필리핀,2025-01-01,618000,,,,0.000618
선박,8901,PH,필리핀,2025-03-01,500000,,,-19.09385113268608,0.0005
선박,8901,PH,필리핀,2025-04-01,700000,,,39.99999999999999,0.0007
선박,8901,PH,필리핀,2025-05-01,3210000,,,358.57142857142856,0.00321
선박,8901,PH,필리핀,2025-07-01,14050000,,,337.69470404984423,0.01405
선박,8901,PH,필리핀,2025-08-01,75000,,,-99.4661921708185,7.5e-05
선박,8901,PH,필리핀,2025-11-01,25820000,,,34326.666666666664,0.02582
선박,8901,PH,필리핀,2026-03-01,0,,,-100.0,0.0
선박,8901,PH,필리핀,2026-04-01,857089,,,inf,0.000857089
선박,8901,PH,필리핀,2026-07-01,310000,,,-63.831060718315136,0.00031
선박,8901,AU,호주,2025-01-01,0,,,,0.0
선박,8901,AU,호주,2025-04-01,132438000,,,inf,0.132438
선박,8901,AU,호주,2025-05-01,34900000,,,-73.64804663314155,0.0349
선박,8901,AU,호주,2025-06-01,0,,,-100.0,0.0
선박,8901,AU,호주,2025-09-01,0,,,,0.0
선박,8901,AU,호주,2026-01-01,38000000,,,inf,0.038
선박,8901,AU,호주,2026-03-01,43750000,,,15.131578947368428,0.04375
선박,8901,AU,호주,2026-04-01,0,,,-100.0,0.0
선박,8901,AU,호주,2026-05-01,0,,,,0.0
선박,8901,AU,호주,2026-06-01,0,,,,0.0
선박,8901,AU,호주,2026-07-01,0,,,,0.0
선박,8901,HK,홍콩,2025-01-01,19200000,,,,0.0192
선박,8901,HK,홍콩,2025-02-01,19200000,,,0.0,0.0192
선박,8901,HK,홍콩,2025-03-01,34000000,,,77.08333333333333,0.034
선박,8901,HK,홍콩,2025-04-01,56000000,,,64.70588235294117,0.056
선박,8901,HK,홍콩,2025-10-01,0,,,-100.0,0.0
선박,8901,HK,홍콩,2025-11-01,0,,,,0.0
선박,8901,HK,홍콩,2025-12-01,0,,,,0.0
선박,8901,HK,홍콩,2026-04-01,0,,,,0.0
선박,8901,HK,홍콩,2026-05-01,0,,,,0.0
선박,8901,HK,홍콩,2026-06-01,0,,,,0.0
승용차,8703,GH,가나,2025-01-01,491760,,,,0.00049176
승용차,8703,GH,가나,2025-02-01,2370854,,,382.1160728810802,0.002370854
승용차,8703,GH,가나,2025-03-01,1318242,,,-44.398010168487815,0.001318242
승용차,8703,GH,가나,2025-04-01,2307028,,,75.00792722428811,0.002307028
승용차,8703,GH,가나,2025-05-01,829717,,,-64.03524361212781,0.000829717
승용차,8703,GH,가나,2025-06-01,2390356,,,188.0929280706554,0.002390356
승용차,8703,GH,가나,2025-07-01,3882597,,,62.42756309102076,0.003882597
승용차,8703,GH,가나,2025-08-01,3394555,,,-12.569988592686798,0.003394555
승용차,8703,GH,가나,2025-09-01,4054375,,,19.43759933187119,0.004054375
승용차,8703,GH,가나,2025-10-01,5315413,,,31.103141667951295,0.005315413
승용차,8703,GH,가나,2025-11-01,3050765,,,-42.60530649264695,0.003050765
승용차,8703,GH,가나,2025-12-01,3032967,,,-0.5833946567500248,0.003032967
승용차,8703,GH,가나,2026-01-01,3592538,491760.0,630.5470148039694,18.44962375126402,0.003592538
승용차,8703,GH,가나,2026-02-01,3625626,2370854.0,52.92489541743186,0.9210201812757335,0.003625626
승용차,8703,GH,가나,2026-03-01,3437610,1318242.0,160.77230129217548,-5.185752750007866,0.00343761
승용차,8703,GH,가나,2026-04-01,4323928,2307028.0,87.42416650339744,25.782971308554494,0.004323928
승용차,8703,GH,가나,2026-05-01,3483716,829717.0,319.86797908202436,-19.431683413784874,0.003483716
승용차,8703,GH,가나,2026-06-01,4803689,2390356.0,100.96123757298075,37.88979928329405,0.004803689
승용차,8703,GH,가나,2026-07-01,3988268,3882597.0,2.7216576945791715,-16.974891588527065,0.003988268
승용차,8703,GA,가봉,2025-01-01,936577,,,,0.000936577
승용차,8703,GA,가봉,2025-02-01,832075,,,-11.157865290307145,0.000832075
승용차,8703,GA,가봉,2025-03-01,1118939,,,34.475738364931054,0.001118939
승용차,8703,GA,가봉,2025-04-01,1297680,,,15.974150512226304,0.00129768
승용차,8703,GA,가봉,2025-05-01,1380701,,,6.397648110474075,0.001380701
승용차,8703,GA,가봉,2025-06-01,1178150,,,-14.67015668128001,0.00117815
승용차,8703,GA,가봉,2025-07-01,2338295,,,98.4717565674999,0.002338295
승용차,8703,GA,가봉,2025-08-01,1740362,,,-25.571324405175567,0.001740362
승용차,8703,GA,가봉,2025-09-01,1745277,,,0.28241250958134234,0.001745277
승용차,8703,GA,가봉,2025-10-01,1143596,,,-34.47481402665594,0.001143596
승용차,8703,GA,가봉,2025-11-01,882365,,,-22.842944536357244,0.000882365
승용차,8703,GA,가봉,2025-12-01,1074443,,,21.768542496585887,0.001074443
승용차,8703,GA,가봉,2026-01-01,727218,936577.0,-22.353634565017078,-32.31674458300719,0.000727218
승용차,8703,GA,가봉,2026-02-01,1010499,832075.0,21.44325932157558,38.95406879367673,0.001010499
승용차,8703,GA,가봉,2026-03-01,1556315,1118939.0,39.08845790521198,54.014501746167,0.001556315
승용차,8703,GA,가봉,2026-04-01,1124783,1297680.0,-13.3235466370754,-27.72780574626602,0.001124783
승용차,8703,GA,가봉,2026-05-01,1335983,1380701.0,-3.238789571384393,18.776955199358447,0.001335983
승용차,8703,GA,가봉,2026-06-01,1312199,1178150.0,11.37792301489624,-1.7802621739947289,0.001312199
승용차,8703,GA,가봉,2026-07-01,1486251,2338295.0,-36.438687163082506,13.264146672875077,0.001486251
승용차,8703,GY,가이아나,2025-01-01,102900,,,,0.0001029
승용차,8703,GY,가이아나,2025-02-01,19332,,,-81.2128279883382,1.9332e-05
승용차,8703,GY,가이아나,2025-03-01,25940,,,34.181667701220775,2.594e-05
승용차,8703,GY,가이아나,2025-04-01,19332,,,-25.474171164225133,1.9332e-05
승용차,8703,GY,가이아나,2025-05-01,69673,,,260.40244154769294,6.9673e-05
승용차,8703,GY,가이아나,2025-06-01,25468,,,-63.446385256842674,2.5468e-05
승용차,8703,GY,가이아나,2025-08-01,197697,,,676.2564787183917,0.000197697
승용차,8703,GY,가이아나,2025-09-01,151554,,,-23.340263129941274,0.000151554
승용차,8703,GY,가이아나,2025-10-01,71492,,,-52.827375061034346,7.1492e-05
승용차,8703,GY,가이아나,2025-12-01,92289,,,29.08996810831981,9.2289e-05
승용차,8703,GY,가이아나,2026-04-01,124792,,,35.21871512314576,0.000124792
승용차,8703,GY,가이아나,2026-05-01,234520,,,87.92871337906276,0.00023452
승용차,8703,GY,가이아나,2026-06-01,170994,102900.0,66.17492711370264,-27.08766842913184,0.000170994
승용차,8703,GY,가이아나,2026-07-01,140506,19332.0,626.8052969170288,-17.829865375393283,0.000140506
승용차,8703,GM,감비아,2025-01-01,161753,,,,0.000161753
승용차,8703,GM,감비아,2025-02-01,161778,,,0.015455663882590898,0.000161778
승용차,8703,GM,감비아,2025-03-01,100551,,,-37.8463079034232,0.000100551
승용차,8703,GM,감비아,2025-04-01,164840,,,63.93670873487085,0.00016484
승용차,8703,GM,감비아,2025-05-01,173173,,,5.055205047318623,0.000173173
승용차,8703,GM,감비아,2025-06-01,139267,,,-19.579264665969866,0.000139267
승용차,8703,GM,감비아,2025-07-01,157270,,,12.926967623342222,0.00015727
승용차,8703,GM,감비아,2025-08-01,154867,,,-1.527945571310485,0.000154867
승용차,8703,GM,감비아,2025-09-01,226689,,,46.37656828117029,0.000226689
승용차,8703,GM,감비아,2025-10-01,142861,,,-36.97929762802783,0.000142861
승용차,8703,GM,감비아,2025-11-01,281760,,,97.22667487977826,0.00028176
승용차,8703,GM,감비아,2025-12-01,218808,,,-22.342419080068144,0.000218808
승용차,8703,GM,감비아,2026-01-01,219723,161753.0,35.83859341094138,0.41817483821433576,0.000219723
승용차,8703,GM,감비아,2026-02-01,232116,161778.0,43.47809961799503,5.640283447795635,0.000232116
승용차,8703,GM,감비아,2026-03-01,352111,100551.0,250.18149993535616,51.696134691275056,0.000352111
승용차,8703,GM,감비아,2026-04-01,243229,164840.0,47.55459839844698,-30.92263519174351,0.000243229
승용차,8703,GM,감비아,2026-05-01,283128,173173.0,63.49430915904903,16.403882760690536,0.000283128
승용차,8703,GM,감비아,2026-06-01,222925,139267.0,60.07022481995017,-21.263527450481757,0.000222925
승용차,8703,GM,감비아,2026-07-01,495656,157270.0,215.162459464615,122.34204328810137,0.000495656
승용차,8703,GP,과델로프,2025-01-01,982429,,,,0.000982429
승용차,8703,GP,과델로프,2025-02-01,604446,,,-38.47433249629235,0.000604446
승용차,8703,GP,과델로프,2025-03-01,1334545,,,120.78812664820346,0.001334545
승용차,8703,GP,과델로프,2025-04-01,1014994,,,-23.944565376214367,0.001014994
승용차,8703,GP,과델로프,2025-05-01,725353,,,-28.53622780036138,0.000725353
승용차,8703,GP,과델로프,2025-06-01,1012143,,,39.537990468089326,0.001012143
승용차,8703,GP,과델로프,2025-08-01,3302436,,,226.28156298072506,0.003302436
승용차,8703,GP,과델로프,2025-09-01,738687,,,-77.63205706333143,0.000738687
승용차,8703,GP,과델로프,2025-10-01,2297487,,,211.02307201832443,0.002297487
승용차,8703,GP,과델로프,2025-11-01,621661,,,-72.94169673212514,0.000621661
승용차,8703,GP,과델로프,2025-12-01,1954085,,,214.33289204244755,0.001954085
승용차,8703,GP,과델로프,2026-01-01,1025413,,,-47.52464708546456,0.001025413
승용차,8703,GP,과델로프,2026-02-01,765167,982429.0,-22.114778777906597,-25.379627525689653,0.000765167
승용차,8703,GP,과델로프,2026-03-01,421527,604446.0,-30.2622566780159,-44.91045745569268,0.000421527
승용차,8703,GP,과델로프,2026-04-01,860930,1334545.0,-35.48887448531147,104.24077223997514,0.00086093
승용차,8703,GP,과델로프,2026-05-01,340526,1014994.0,-66.45044207157875,-60.446726214674825,0.000340526
승용차,8703,GP,과델로프,2026-06-01,729165,725353.0,0.5255372211874665,114.12902392181508,0.000729165
승용차,8703,GP,과델로프,2026-07-01,2077614,1012143.0,105.26882071011703,184.93057126987716,0.002077614
승용차,8703,GT,과테말라,2025-01-01,2547315,,,,0.002547315
승용차,8703,GT,과테말라,2025-02-01,2489561,,,-2.267250026007772,0.002489561
승용차,8703,GT,과테말라,2025-03-01,4317968,,,73.44294837523564,0.004317968
승용차,8703,GT,과테말라,2025-04-01,2601676,,,-39.747677611320874,0.002601676
승용차,8703,GT,과테말라,2025-05-01,1858037,,,-28.583074910173288,0.001858037
승용차,8703,GT,과테말라,2025-06-01,3588179,,,93.11666021720772,0.003588179
승용차,8703,GT,과테말라,2025-07-01,2832140,,,-21.070269905709836,0.00283214
승용차,8703,GT,과테말라,2025-08-01,2462143,,,-13.064219989124837,0.002462143
승용차,8703,GT,과테말라,2025-09-01,2649158,,,7.595618938461324,0.002649158
승용차,8703,GT,과테말라,2025-10-01,1530648,,,-42.221339761539326,0.001530648
승용차,8703,GT,과테말라,2025-11-01,4607227,,,200.99846600916734,0.004607227
승용차,8703,GT,과테말라,2025-12-01,3872719,,,-15.94251813509514,0.003872719
승용차,8703,GT,과테말라,2026-01-01,2239922,2547315.0,-12.067333643463806,-42.161514945959155,0.002239922
승용차,8703,GT,과테말라,2026-02-01,2076602,2489561.0,-16.587623279766994,-7.291325322935349,0.002076602
승용차,8703,GT,과테말라,2026-03-01,3464843,4317968.0,-19.75755725841414,66.85156809056335,0.003464843
승용차,8703,GT,과테말라,2026-04-01,2253137,2601676.0,-13.396710428200898,-34.97145469506122,0.002253137
승용차,8703,GT,과테말라,2026-05-01,5033641,1858037.0,170.91177409276565,123.40590030699418,0.005033641
승용차,8703,GT,과테말라,2026-06-01,2703798,3588179.0,-24.64707028272558,-46.28544228720324,0.002703798
