dlr,godsCd,godsKor,impexp,statCd,statCdCntnKor1,wgt,year,_QUERY_CODE,_QUERY_NAME
186690313,34010101,(메모리반도체),수출,BR,브라질,3010,2026.04,34010101,(메모리반도체)
22126360,34010101,(메모리반도체),수출,CA,캐나다,101,2026.04,34010101,(메모리반도체)
338,34010101,(메모리반도체),수출,CH,스위스,1,2026.04,34010101,(메모리반도체)
2513,34010101,(메모리반도체),수출,CL,칠레,2,2026.04,34010101,(메모리반도체)
9019498305,34010101,(메모리반도체),수출,CN,중국,124303,2026.04,34010101,(메모리반도체)
465,34010101,(메모리반도체),수출,CO,콜롬비아,2,2026.04,34010101,(메모리반도체)
39248172,34010101,(메모리반도체),수출,CZ,체코공화국,1719,2026.04,34010101,(메모리반도체)
110024886,34010101,(메모리반도체),수출,DE,독일,2720,2026.04,34010101,(메모리반도체)
57981,34010101,(메모리반도체),수출,DK,덴마크,8,2026.04,34010101,(메모리반도체)
131,34010101,(메모리반도체),수출,EC,에쿠아도르,1,2026.04,34010101,(메모리반도체)
51,34010101,(메모리반도체),수출,EE,에스토니아,0,2026.04,34010101,(메모리반도체)
18159691,34010101,(메모리반도체),수출,EG,이집트,389,2026.04,34010101,(메모리반도체)
256510,34010101,(메모리반도체),수출,ES,스페인,38,2026.04,34010101,(메모리반도체)
2655075,34010101,(메모리반도체),수출,FI,핀란드,22,2026.04,34010101,(메모리반도체)
1727061,34010101,(메모리반도체),수출,FR,프랑스,61,2026.04,34010101,(메모리반도체)
872508,34010101,(메모리반도체),수출,GB,영국,50,2026.04,34010101,(메모리반도체)
969,34010101,(메모리반도체),수출,GR,그리스,5,2026.04,34010101,(메모리반도체)
231,34010101,(메모리반도체),수출,GT,과테말라,1,2026.04,34010101,(메모리반도체)
3853953802,34010101,(메모리반도체),수출,HK,홍콩,103936,2026.04,34010101,(메모리반도체)
29551226,34010101,(메모리반도체),수출,HU,헝가리,639,2026.04,34010101,(메모리반도체)
75375591,34010101,(메모리반도체),수출,ID,인도네시아,1847,2026.04,34010101,(메모리반도체)
114222866,34010101,(메모리반도체),수출,IE,아일랜드,1449,2026.04,34010101,(메모리반도체)
59864,34010101,(메모리반도체),수출,IL,이스라엘,9,2026.04,34010101,(메모리반도체)
470651288,34010101,(메모리반도체),수출,IN,인도,3982,2026.04,34010101,(메모리반도체)
10892,34010101,(메모리반도체),수출,IT,이탈리아,36,2026.04,34010101,(메모리반도체)
146,34010101,(메모리반도체),수출,JO,요르단,1,2026.04,34010101,(메모리반도체)
153530559,34010101,(메모리반도체),수출,JP,일본,2876,2026.04,34010101,(메모리반도체)
370,34010101,(메모리반도체),수출,KE,케냐,0,2026.04,34010101,(메모리반도체)
1152,34010101,(메모리반도체),수출,KZ,카자흐스탄,6,2026.04,34010101,(메모리반도체)
79,34010101,(메모리반도체),수출,LT,리투아니아,0,2026.04,34010101,(메모리반도체)
104,34010101,(메모리반도체),수출,LU,룩셈부르그,0,2026.04,34010101,(메모리반도체)
407,34010101,(메모리반도체),수출,LV,라트비아,2,2026.04,34010101,(메모리반도체)
1256,34010101,(메모리반도체),수출,MA,모로코,3,2026.04,34010101,(메모리반도체)
84621229,34010101,(메모리반도체),수출,MX,멕시코,2470,2026.04,34010101,(메모리반도체)
564408063,34010101,(메모리반도체),수출,MY,말레이시아,5026,2026.04,34010101,(메모리반도체)
400,34010101,(메모리반도체),수출,NG,나이지리아,2,2026.04,34010101,(메모리반도체)
130927642,34010101,(메모리반도체),수출,NL,네덜란드,2752,2026.04,34010101,(메모리반도체)
13,34010101,(메모리반도체),수출,NZ,뉴질랜드,0,2026.04,34010101,(메모리반도체)
443,34010101,(메모리반도체),수출,PA,파나마,1,2026.04,34010101,(메모리반도체)
327,34010101,(메모리반도체),수출,PE,페루,2,2026.04,34010101,(메모리반도체)
578668417,34010101,(메모리반도체),수출,PH,필리핀,7389,2026.04,34010101,(메모리반도체)
125759862,34010101,(메모리반도체),수출,PL,폴란드,2870,2026.04,34010101,(메모리반도체)
6950385,34010101,(메모리반도체),수출,PT,포루투갈,153,2026.04,34010101,(메모리반도체)
2564,34010101,(메모리반도체),수출,RO,루마니아,6,2026.04,34010101,(메모리반도체)
97,34010101,(메모리반도체),수출,RS,세르비아,0,2026.04,34010101,(메모리반도체)
1762,34010101,(메모리반도체),수출,SA,사우디아라비아,4,2026.04,34010101,(메모리반도체)
30744,34010101,(메모리반도체),수출,SE,스웨덴,23,2026.04,34010101,(메모리반도체)
250571003,34010101,(메모리반도체),수출,SG,싱가포르,3940,2026.04,34010101,(메모리반도체)
1189994,34010101,(메모리반도체),수출,SK,슬로바키아,95,2026.04,34010101,(메모리반도체)
239556036,34010101,(메모리반도체),수출,TH,태국,3682,2026.04,34010101,(메모리반도체)
10260888,34010101,(메모리반도체),수출,TR,튀르키예,210,2026.04,34010101,(메모리반도체)
3816335698,34010101,(메모리반도체),수출,TW,대만,34364,2026.04,34010101,(메모리반도체)
4205154513,34010101,(메모리반도체),수출,US,미국,90804,2026.04,34010101,(메모리반도체)
2853088402,34010101,(메모리반도체),수출,VN,베트남,62527,2026.04,34010101,(메모리반도체)
98427,34010101,(메모리반도체),수출,ZA,남아프리카공화국,10,2026.04,34010101,(메모리반도체)
55,34010101,(메모리반도체),수출,AE,아랍에미리트 연합,0,2026.05,34010101,(메모리반도체)
31626,34010101,(메모리반도체),수출,AR,아르헨티나,14,2026.05,34010101,(메모리반도체)
7967698,34010101,(메모리반도체),수출,AT,오스트리아,160,2026.05,34010101,(메모리반도체)
189514,34010101,(메모리반도체),수출,BD,방글라데시,1,2026.05,34010101,(메모리반도체)
41,34010101,(메모리반도체),수출,BE,벨기에,0,2026.05,34010101,(메모리반도체)
293,34010101,(메모리반도체),수출,BG,불가리아,0,2026.05,34010101,(메모리반도체)
160425535,34010101,(메모리반도체),수출,BR,브라질,2256,2026.05,34010101,(메모리반도체)
38312244,34010101,(메모리반도체),수출,CA,캐나다,233,2026.05,34010101,(메모리반도체)
102,34010101,(메모리반도체),수출,CH,스위스,1,2026.05,34010101,(메모리반도체)
11027459377,34010101,(메모리반도체),수출,CN,중국,137729,2026.05,34010101,(메모리반도체)
33,34010101,(메모리반도체),수출,CO,콜롬비아,0,2026.05,34010101,(메모리반도체)
216,34010101,(메모리반도체),수출,CR,코스타리카,0,2026.05,34010101,(메모리반도체)
32502070,34010101,(메모리반도체),수출,CZ,체코공화국,1262,2026.05,34010101,(메모리반도체)
89955379,34010101,(메모리반도체),수출,DE,독일,2271,2026.05,34010101,(메모리반도체)
16,34010101,(메모리반도체),수출,DK,덴마크,1,2026.05,34010101,(메모리반도체)
64605,34010101,(메모리반도체),수출,EE,에스토니아,0,2026.05,34010101,(메모리반도체)
20897084,34010101,(메모리반도체),수출,EG,이집트,382,2026.05,34010101,(메모리반도체)
260224,34010101,(메모리반도체),수출,ES,스페인,17,2026.05,34010101,(메모리반도체)
811381,34010101,(메모리반도체),수출,FR,프랑스,27,2026.05,34010101,(메모리반도체)
6052534,34010101,(메모리반도체),수출,GB,영국,138,2026.05,34010101,(메모리반도체)
4737835788,34010101,(메모리반도체),수출,HK,홍콩,101921,2026.05,34010101,(메모리반도체)
13862616,34010101,(메모리반도체),수출,HU,헝가리,287,2026.05,34010101,(메모리반도체)
83657119,34010101,(메모리반도체),수출,ID,인도네시아,3748,2026.05,34010101,(메모리반도체)
118729796,34010101,(메모리반도체),수출,IE,아일랜드,1998,2026.05,34010101,(메모리반도체)
141354,34010101,(메모리반도체),수출,IL,이스라엘,11,2026.05,34010101,(메모리반도체)
354356940,34010101,(메모리반도체),수출,IN,인도,4816,2026.05,34010101,(메모리반도체)
1107,34010101,(메모리반도체),수출,IT,이탈리아,4,2026.05,34010101,(메모리반도체)
113199266,34010101,(메모리반도체),수출,JP,일본,1906,2026.05,34010101,(메모리반도체)
159,34010101,(메모리반도체),수출,LT,리투아니아,0,2026.05,34010101,(메모리반도체)
53,34010101,(메모리반도체),수출,LU,룩셈부르그,0,2026.05,34010101,(메모리반도체)
127,34010101,(메모리반도체),수출,MO,마카오,1,2026.05,34010101,(메모리반도체)
302437933,34010101,(메모리반도체),수출,MX,멕시코,6452,2026.05,34010101,(메모리반도체)
413130351,34010101,(메모리반도체),수출,MY,말레이시아,2800,2026.05,34010101,(메모리반도체)
218972424,34010101,(메모리반도체),수출,NL,네덜란드,3892,2026.05,34010101,(메모리반도체)
920773236,34010101,(메모리반도체),수출,PH,필리핀,9389,2026.05,34010101,(메모리반도체)
94253654,34010101,(메모리반도체),수출,PL,폴란드,3514,2026.05,34010101,(메모리반도체)
5926405,34010101,(메모리반도체),수출,PT,포루투갈,117,2026.05,34010101,(메모리반도체)
196,34010101,(메모리반도체),수출,RS,세르비아,0,2026.05,34010101,(메모리반도체)
364560276,34010101,(메모리반도체),수출,SG,싱가포르,6129,2026.05,34010101,(메모리반도체)
1331203,34010101,(메모리반도체),수출,SK,슬로바키아,110,2026.05,34010101,(메모리반도체)
118054368,34010101,(메모리반도체),수출,TH,태국,3806,2026.05,34010101,(메모리반도체)
12306757,34010101,(메모리반도체),수출,TR,튀르키예,201,2026.05,34010101,(메모리반도체)
4815800761,34010101,(메모리반도체),수출,TW,대만,39184,2026.05,34010101,(메모리반도체)
4538865933,34010101,(메모리반도체),수출,US,미국,85244,2026.05,34010101,(메모리반도체)
3524797522,34010101,(메모리반도체),수출,VN,베트남,64568,2026.05,34010101,(메모리반도체)
98570,34010101,(메모리반도체),수출,ZA,남아프리카공화국,8,2026.05,34010101,(메모리반도체)
69502,34010101,(메모리반도체),수출,AR,아르헨티나,21,2026.06,34010101,(메모리반도체)
9349713,34010101,(메모리반도체),수출,AT,오스트리아,882,2026.06,34010101,(메모리반도체)
156,34010101,(메모리반도체),수출,AU,호주,1,2026.06,34010101,(메모리반도체)
15960,34010101,(메모리반도체),수출,BA,보스니아-헤르체고비나,5,2026.06,34010101,(메모리반도체)
347610,34010101,(메모리반도체),수출,BD,방글라데시,1,2026.06,34010101,(메모리반도체)
184,34010101,(메모리반도체),수출,BE,벨기에,0,2026.06,34010101,(메모리반도체)
181813948,34010101,(메모리반도체),수출,BR,브라질,2705,2026.06,34010101,(메모리반도체)
31193285,34010101,(메모리반도체),수출,CA,캐나다,130,2026.06,34010101,(메모리반도체)
231,34010101,(메모리반도체),수출,CH,스위스,0,2026.06,34010101,(메모리반도체)
200,34010101,(메모리반도체),수출,CL,칠레,0,2026.06,34010101,(메모리반도체)
11411943867,34010101,(메모리반도체),수출,CN,중국,158666,2026.06,34010101,(메모리반도체)
104261512,34010101,(메모리반도체),수출,CZ,체코공화국,1958,2026.06,34010101,(메모리반도체)
98830216,34010101,(메모리반도체),수출,DE,독일,2257,2026.06,34010101,(메모리반도체)
42106,34010101,(메모리반도체),수출,DK,덴마크,3,2026.06,34010101,(메모리반도체)
20103805,34010101,(메모리반도체),수출,EG,이집트,344,2026.06,34010101,(메모리반도체)
136970,34010101,(메모리반도체),수출,ES,스페인,7,2026.06,34010101,(메모리반도체)
1176012,34010101,(메모리반도체),수출,FR,프랑스,40,2026.06,34010101,(메모리반도체)
8757326,34010101,(메모리반도체),수출,GB,영국,350,2026.06,34010101,(메모리반도체)
7129573394,34010101,(메모리반도체),수출,HK,홍콩,137497,2026.06,34010101,(메모리반도체)
4741984,34010101,(메모리반도체),수출,HU,헝가리,164,2026.06,34010101,(메모리반도체)
90201875,34010101,(메모리반도체),수출,ID,인도네시아,1759,2026.06,34010101,(메모리반도체)
173665890,34010101,(메모리반도체),수출,IE,아일랜드,2488,2026.06,34010101,(메모리반도체)
88261,34010101,(메모리반도체),수출,IL,이스라엘,5,2026.06,34010101,(메모리반도체)
412330682,34010101,(메모리반도체),수출,IN,인도,5075,2026.06,34010101,(메모리반도체)
300,34010101,(메모리반도체),수출,IT,이탈리아,1,2026.06,34010101,(메모리반도체)
231518474,34010101,(메모리반도체),수출,JP,일본,2862,2026.06,34010101,(메모리반도체)
28,34010101,(메모리반도체),수출,KG,키르기스스탄,0,2026.06,34010101,(메모리반도체)
291,34010101,(메모리반도체),수출,LT,리투아니아,0,2026.06,34010101,(메모리반도체)
98,34010101,(메모리반도체),수출,ME,몬테네그로,0,2026.06,34010101,(메모리반도체)
127270557,34010101,(메모리반도체),수출,MX,멕시코,5099,2026.06,34010101,(메모리반도체)
1211548655,34010101,(메모리반도체),수출,MY,말레이시아,3772,2026.06,34010101,(메모리반도체)
426388563,34010101,(메모리반도체),수출,NL,네덜란드,6965,2026.06,34010101,(메모리반도체)
170,34010101,(메모리반도체),수출,NO,노르웨이,0,2026.06,34010101,(메모리반도체)
30,34010101,(메모리반도체),수출,NZ,뉴질랜드,0,2026.06,34010101,(메모리반도체)
1064549083,34010101,(메모리반도체),수출,PH,필리핀,12230,2026.06,34010101,(메모리반도체)
22637663,34010101,(메모리반도체),수출,PL,폴란드,1309,2026.06,34010101,(메모리반도체)
7275741,34010101,(메모리반도체),수출,PT,포루투갈,146,2026.06,34010101,(메모리반도체)
178579,34010101,(메모리반도체),수출,RO,루마니아,1,2026.06,34010101,(메모리반도체)
119,34010101,(메모리반도체),수출,RS,세르비아,0,2026.06,34010101,(메모리반도체)
8800,34010101,(메모리반도체),수출,SA,사우디아라비아,8,2026.06,34010101,(메모리반도체)
123,34010101,(메모리반도체),수출,SE,스웨덴,0,2026.06,34010101,(메모리반도체)
734785269,34010101,(메모리반도체),수출,SG,싱가포르,9935,2026.06,34010101,(메모리반도체)
691700,34010101,(메모리반도체),수출,SK,슬로바키아,55,2026.06,34010101,(메모리반도체)
205566188,34010101,(메모리반도체),수출,TH,태국,5738,2026.06,34010101,(메모리반도체)
56904,34010101,(메모리반도체),수출,TN,튀니지,4,2026.06,34010101,(메모리반도체)
12765673,34010101,(메모리반도체),수출,TR,튀르키예,167,2026.06,34010101,(메모리반도체)
6184819128,34010101,(메모리반도체),수출,TW,대만,37310,2026.06,34010101,(메모리반도체)
6337354696,34010101,(메모리반도체),수출,US,미국,112060,2026.06,34010101,(메모리반도체)
